"season","mnth","day","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","bikers"
1,"Jan",14,"23",0,5,1,"cloudy/misty",0.18,0.2424,0.55,0,27
1,"Jan",15,"0",0,6,0,"clear",0.18,0.2424,0.55,0,28
1,"Jan",15,"1",0,6,0,"cloudy/misty",0.16,0.197,0.59,0.0896,20
1,"Jan",15,"2",0,6,0,"cloudy/misty",0.16,0.197,0.59,0.0896,12
1,"Jan",15,"3",0,6,0,"cloudy/misty",0.16,0.2273,0.59,0,8
1,"Jan",15,"4",0,6,0,"cloudy/misty",0.16,0.2273,0.59,0,5
1,"Jan",15,"5",0,6,0,"clear",0.16,0.2273,0.59,0,1
1,"Jan",15,"6",0,6,0,"clear",0.14,0.1667,0.63,0.1045,3
1,"Jan",15,"7",0,6,0,"clear",0.14,0.2121,0.63,0,10
1,"Jan",15,"8",0,6,0,"clear",0.14,0.1515,0.63,0.1343,23
1,"Jan",15,"9",0,6,0,"clear",0.16,0.1818,0.64,0.1343,33
1,"Jan",15,"10",0,6,0,"clear",0.18,0.197,0.59,0.1642,59
1,"Jan",15,"11",0,6,0,"clear",0.2,0.197,0.55,0.2239,72
1,"Jan",15,"12",0,6,0,"clear",0.24,0.2273,0.48,0.2239,89
1,"Jan",15,"13",0,6,0,"clear",0.28,0.2576,0.38,0.2985,101
1,"Jan",15,"14",0,6,0,"clear",0.3,0.2879,0.39,0.2836,118
1,"Jan",15,"15",0,6,0,"cloudy/misty",0.32,0.3182,0.36,0.194,129
1,"Jan",15,"16",0,6,0,"cloudy/misty",0.34,0.3333,0.34,0.194,128
1,"Jan",15,"17",0,6,0,"cloudy/misty",0.32,0.303,0.36,0.2836,83
1,"Jan",15,"18",0,6,0,"cloudy/misty",0.3,0.2879,0.45,0.2537,84
1,"Jan",15,"19",0,6,0,"cloudy/misty",0.32,0.303,0.39,0.2537,74
1,"Jan",15,"20",0,6,0,"cloudy/misty",0.32,0.303,0.39,0.2537,41
1,"Jan",15,"21",0,6,0,"cloudy/misty",0.32,0.303,0.39,0.2239,57
1,"Jan",15,"22",0,6,0,"cloudy/misty",0.3,0.3182,0.42,0.1045,26
1,"Jan",15,"23",0,6,0,"clear",0.3,0.2879,0.45,0.2836,44
1,"Jan",16,"0",0,0,0,"clear",0.26,0.303,0.56,0,39
1,"Jan",16,"1",0,0,0,"clear",0.26,0.2727,0.56,0.1343,23
1,"Jan",16,"2",0,0,0,"clear",0.26,0.2879,0.56,0.0896,16
1,"Jan",16,"3",0,0,0,"clear",0.22,0.2727,0.69,0,15
1,"Jan",16,"4",0,0,0,"clear",0.26,0.2576,0.56,0.1642,1
1,"Jan",16,"5",0,0,0,"cloudy/misty",0.26,0.2576,0.56,0.1642,2
1,"Jan",16,"6",0,0,0,"cloudy/misty",0.26,0.2576,0.56,0.1642,1
1,"Jan",16,"7",0,0,0,"cloudy/misty",0.24,0.2121,0.56,0.2985,3
1,"Jan",16,"8",0,0,0,"clear",0.22,0.2121,0.55,0.2836,18
1,"Jan",16,"9",0,0,0,"clear",0.22,0.2121,0.51,0.2537,32
1,"Jan",16,"10",0,0,0,"clear",0.22,0.2121,0.51,0.2836,79
1,"Jan",16,"11",0,0,0,"clear",0.24,0.2273,0.44,0.2537,93
1,"Jan",16,"12",0,0,0,"clear",0.24,0.2121,0.41,0.2836,104
1,"Jan",16,"13",0,0,0,"clear",0.26,0.2273,0.35,0.2985,118
1,"Jan",16,"14",0,0,0,"clear",0.28,0.2727,0.36,0.2537,91
1,"Jan",16,"15",0,0,0,"clear",0.26,0.2424,0.38,0.2537,113
1,"Jan",16,"16",0,0,0,"clear",0.24,0.2273,0.38,0.2239,99
1,"Jan",16,"17",0,0,0,"clear",0.22,0.2121,0.37,0.2537,105
1,"Jan",16,"18",0,0,0,"clear",0.2,0.2121,0.4,0.1642,67
1,"Jan",16,"19",0,0,0,"clear",0.18,0.197,0.47,0.1343,61
1,"Jan",16,"20",0,0,0,"clear",0.18,0.197,0.47,0.1642,57
1,"Jan",16,"21",0,0,0,"clear",0.18,0.197,0.51,0.1642,28
1,"Jan",16,"22",0,0,0,"cloudy/misty",0.2,0.2121,0.49,0.1343,21
1,"Jan",16,"23",0,0,0,"cloudy/misty",0.2,0.2273,0.4,0.1045,18
1,"Jan",17,"0",1,1,0,"cloudy/misty",0.2,0.197,0.47,0.2239,17
1,"Jan",17,"1",1,1,0,"cloudy/misty",0.2,0.197,0.44,0.194,16
1,"Jan",17,"2",1,1,0,"cloudy/misty",0.18,0.1667,0.43,0.2537,8
1,"Jan",17,"3",1,1,0,"cloudy/misty",0.18,0.1818,0.43,0.194,2
1,"Jan",17,"4",1,1,0,"cloudy/misty",0.18,0.197,0.43,0.1343,3
1,"Jan",17,"5",1,1,0,"cloudy/misty",0.18,0.197,0.43,0.1642,1
1,"Jan",17,"6",1,1,0,"cloudy/misty",0.18,0.1818,0.43,0.194,5
1,"Jan",17,"7",1,1,0,"cloudy/misty",0.16,0.1818,0.5,0.1343,13
1,"Jan",17,"8",1,1,0,"cloudy/misty",0.16,0.1515,0.47,0.2239,33
1,"Jan",17,"9",1,1,0,"cloudy/misty",0.16,0.1515,0.47,0.2239,47
1,"Jan",17,"10",1,1,0,"cloudy/misty",0.16,0.1515,0.5,0.2537,57
1,"Jan",17,"11",1,1,0,"cloudy/misty",0.16,0.1515,0.55,0.194,64
1,"Jan",17,"12",1,1,0,"cloudy/misty",0.18,0.197,0.47,0.1343,80
1,"Jan",17,"13",1,1,0,"cloudy/misty",0.18,0.197,0.47,0.1343,93
1,"Jan",17,"14",1,1,0,"cloudy/misty",0.18,0.2121,0.43,0.1045,86
1,"Jan",17,"15",1,1,0,"cloudy/misty",0.2,0.2121,0.47,0.1642,93
1,"Jan",17,"16",1,1,0,"cloudy/misty",0.2,0.2121,0.47,0.1642,82
1,"Jan",17,"17",1,1,0,"clear",0.2,0.197,0.51,0.194,71
1,"Jan",17,"18",1,1,0,"cloudy/misty",0.18,0.1667,0.55,0.2537,92
1,"Jan",17,"19",1,1,0,"light rain/snow",0.18,0.1818,0.59,0.194,60
1,"Jan",17,"20",1,1,0,"light rain/snow",0.16,0.1515,0.8,0.194,33
1,"Jan",17,"21",1,1,0,"light rain/snow",0.16,0.1515,0.8,0.194,27
1,"Jan",17,"22",1,1,0,"light rain/snow",0.14,0.1212,0.93,0.2537,13
1,"Jan",17,"23",1,1,0,"light rain/snow",0.16,0.1364,0.86,0.2836,4
1,"Jan",18,"12",0,2,1,"cloudy/misty",0.2,0.1818,0.86,0.3284,3
1,"Jan",18,"13",0,2,1,"cloudy/misty",0.2,0.197,0.86,0.2239,22
1,"Jan",18,"14",0,2,1,"cloudy/misty",0.22,0.2273,0.8,0.1642,28
1,"Jan",18,"15",0,2,1,"cloudy/misty",0.22,0.2273,0.87,0.1642,35
1,"Jan",18,"16",0,2,1,"cloudy/misty",0.22,0.2273,0.87,0.194,61
1,"Jan",18,"17",0,2,1,"cloudy/misty",0.22,0.2273,0.82,0.194,125
1,"Jan",18,"18",0,2,1,"cloudy/misty",0.22,0.2273,0.8,0.1642,133
1,"Jan",18,"19",0,2,1,"cloudy/misty",0.22,0.2273,0.8,0.1343,99
1,"Jan",18,"20",0,2,1,"cloudy/misty",0.22,0.2727,0.87,0,83
1,"Jan",18,"21",0,2,1,"cloudy/misty",0.22,0.2424,0.93,0.1045,41
1,"Jan",18,"22",0,2,1,"cloudy/misty",0.22,0.2576,0.93,0.0896,33
1,"Jan",18,"23",0,2,1,"cloudy/misty",0.22,0.2727,0.93,0,20
1,"Jan",19,"0",0,3,1,"cloudy/misty",0.22,0.2727,0.93,0,3
1,"Jan",19,"1",0,3,1,"light rain/snow",0.22,0.2273,0.93,0.1343,7
1,"Jan",19,"2",0,3,1,"light rain/snow",0.22,0.2273,0.93,0.1343,3
1,"Jan",19,"4",0,3,1,"light rain/snow",0.22,0.2273,0.93,0.1343,2
1,"Jan",19,"5",0,3,1,"cloudy/misty",0.22,0.2576,0.93,0.0896,7
1,"Jan",19,"6",0,3,1,"cloudy/misty",0.22,0.2576,0.93,0.0896,32
1,"Jan",19,"7",0,3,1,"cloudy/misty",0.24,0.2576,0.92,0.1045,90
1,"Jan",19,"8",0,3,1,"cloudy/misty",0.24,0.2576,0.93,0.1045,197
1,"Jan",19,"9",0,3,1,"cloudy/misty",0.24,0.2576,0.93,0.1045,109
1,"Jan",19,"10",0,3,1,"cloudy/misty",0.26,0.2727,0.93,0.1343,47
1,"Jan",19,"11",0,3,1,"cloudy/misty",0.28,0.303,0.87,0.0896,52
1,"Jan",19,"12",0,3,1,"cloudy/misty",0.3,0.3182,0.81,0.0896,70
1,"Jan",19,"13",0,3,1,"clear",0.4,0.4091,0.62,0.2836,78
1,"Jan",19,"14",0,3,1,"clear",0.4,0.4091,0.58,0.2537,75
1,"Jan",19,"15",0,3,1,"clear",0.4,0.4091,0.54,0.2836,82
1,"Jan",19,"16",0,3,1,"clear",0.38,0.3939,0.58,0.3881,104
1,"Jan",19,"17",0,3,1,"clear",0.36,0.3333,0.57,0.3284,197
1,"Jan",19,"18",0,3,1,"clear",0.34,0.3182,0.61,0.2836,161
1,"Jan",19,"19",0,3,1,"clear",0.32,0.2879,0.57,0.4179,112
1,"Jan",19,"20",0,3,1,"clear",0.32,0.303,0.49,0.2985,76
1,"Jan",19,"21",0,3,1,"clear",0.32,0.2879,0.49,0.4179,59
1,"Jan",19,"22",0,3,1,"clear",0.3,0.303,0.52,0.1642,59
1,"Jan",19,"23",0,3,1,"clear",0.3,0.2727,0.52,0.4627,28
1,"Jan",20,"0",0,4,1,"clear",0.26,0.2273,0.56,0.3881,13
1,"Jan",20,"1",0,4,1,"clear",0.26,0.2727,0.56,0,5
1,"Jan",20,"2",0,4,1,"clear",0.26,0.2727,0.56,0,2
1,"Jan",20,"3",0,4,1,"clear",0.26,0.2576,0.56,0.1642,1
1,"Jan",20,"4",0,4,1,"clear",0.26,0.2576,0.56,0.1642,1
1,"Jan",20,"5",0,4,1,"clear",0.24,0.2273,0.6,0.2239,6
1,"Jan",20,"6",0,4,1,"clear",0.22,0.2121,0.6,0.2239,35
1,"Jan",20,"7",0,4,1,"clear",0.22,0.2121,0.55,0.2239,101
1,"Jan",20,"8",0,4,1,"clear",0.22,0.2121,0.55,0.2836,249
1,"Jan",20,"9",0,4,1,"cloudy/misty",0.24,0.2273,0.52,0.2239,143
1,"Jan",20,"10",0,4,1,"clear",0.26,0.2273,0.48,0.2985,57
1,"Jan",20,"11",0,4,1,"cloudy/misty",0.28,0.2727,0.45,0.1642,68
1,"Jan",20,"12",0,4,1,"cloudy/misty",0.3,0.3333,0.42,0,84
1,"Jan",20,"13",0,4,1,"cloudy/misty",0.28,0.2879,0.45,0.1045,98
1,"Jan",20,"14",0,4,1,"cloudy/misty",0.3,0.303,0.45,0.1343,81
1,"Jan",20,"15",0,4,1,"cloudy/misty",0.32,0.3182,0.45,0.194,70
1,"Jan",20,"16",0,4,1,"cloudy/misty",0.3,0.303,0.49,0.1343,91
1,"Jan",20,"17",0,4,1,"cloudy/misty",0.3,0.3182,0.49,0.1045,215
1,"Jan",20,"18",0,4,1,"cloudy/misty",0.26,0.2576,0.56,0.194,185
1,"Jan",20,"19",0,4,1,"clear",0.26,0.2273,0.56,0.3284,152
1,"Jan",20,"20",0,4,1,"cloudy/misty",0.26,0.2424,0.6,0.2836,126
1,"Jan",20,"21",0,4,1,"cloudy/misty",0.24,0.2273,0.6,0.2537,57
1,"Jan",20,"22",0,4,1,"cloudy/misty",0.24,0.2121,0.65,0.2836,56
1,"Jan",20,"23",0,4,1,"cloudy/misty",0.24,0.2121,0.65,0.3284,31
1,"Jan",21,"0",0,5,1,"cloudy/misty",0.24,0.2273,0.7,0.2537,21
1,"Jan",21,"1",0,5,1,"cloudy/misty",0.24,0.2273,0.7,0.2537,6
1,"Jan",21,"2",0,5,1,"light rain/snow",0.24,0.2424,0.75,0.1642,2
1,"Jan",21,"3",0,5,1,"light rain/snow",0.22,0.2121,0.8,0.2985,1
1,"Jan",21,"4",0,5,1,"cloudy/misty",0.22,0.2576,0.87,0.0896,1
1,"Jan",21,"5",0,5,1,"clear",0.24,0.197,0.6,0.4179,5
1,"Jan",21,"6",0,5,1,"clear",0.22,0.2121,0.55,0.2537,27
1,"Jan",21,"7",0,5,1,"clear",0.2,0.1818,0.51,0.2836,68
1,"Jan",21,"8",0,5,1,"clear",0.2,0.1818,0.47,0.3284,217
1,"Jan",21,"9",0,5,1,"clear",0.2,0.1818,0.51,0.3582,166
1,"Jan",21,"10",0,5,1,"clear",0.2,0.1667,0.47,0.4627,63
1,"Jan",21,"11",0,5,1,"clear",0.22,0.1818,0.41,0.4627,59
1,"Jan",21,"12",0,5,1,"clear",0.22,0.1818,0.27,0.5821,78
1,"Jan",21,"13",0,5,1,"clear",0.2,0.1515,0.21,0.5821,73
1,"Jan",21,"14",0,5,1,"clear",0.2,0.1515,0.25,0.5224,62
1,"Jan",21,"15",0,5,1,"clear",0.16,0.1212,0.26,0.4478,65
1,"Jan",21,"16",0,5,1,"clear",0.16,0.1364,0.26,0.3582,97
1,"Jan",21,"17",0,5,1,"clear",0.14,0.1212,0.28,0.3582,161
1,"Jan",21,"18",0,5,1,"clear",0.12,0.1212,0.3,0.2537,120
1,"Jan",21,"19",0,5,1,"clear",0.12,0.1061,0.3,0.3284,96
1,"Jan",21,"20",0,5,1,"clear",0.1,0.0758,0.33,0.4179,53
1,"Jan",21,"21",0,5,1,"clear",0.08,0.0758,0.38,0.2836,41
1,"Jan",21,"22",0,5,1,"clear",0.06,0.0303,0.41,0.3881,34
1,"Jan",21,"23",0,5,1,"clear",0.06,0.0455,0.38,0.3284,27
1,"Jan",22,"0",0,6,0,"clear",0.04,0.0303,0.45,0.2537,13
1,"Jan",22,"1",0,6,0,"cloudy/misty",0.04,0,0.41,0.3881,12
1,"Jan",22,"2",0,6,0,"cloudy/misty",0.04,0.0303,0.41,0.2537,11
1,"Jan",22,"3",0,6,0,"cloudy/misty",0.04,0.0303,0.41,0.2836,7
1,"Jan",22,"4",0,6,0,"cloudy/misty",0.02,0.0152,0.48,0.2985,3
1,"Jan",22,"6",0,6,0,"cloudy/misty",0.02,0.0303,0.44,0.2239,2
1,"Jan",22,"7",0,6,0,"clear",0.02,0.0152,0.44,0.2836,8
1,"Jan",22,"8",0,6,0,"clear",0.02,0,0.44,0.3284,27
1,"Jan",22,"9",0,6,0,"clear",0.04,0.0303,0.41,0.2537,40
1,"Jan",22,"10",0,6,0,"cloudy/misty",0.04,0.0606,0.41,0.1642,53
1,"Jan",22,"11",0,6,0,"cloudy/misty",0.06,0.0758,0.38,0.1343,63
1,"Jan",22,"12",0,6,0,"cloudy/misty",0.06,0.1061,0.38,0.1045,70
1,"Jan",22,"13",0,6,0,"clear",0.08,0.1667,0.35,0,84
1,"Jan",22,"14",0,6,0,"clear",0.1,0.1364,0.33,0.1045,75
1,"Jan",22,"15",0,6,0,"clear",0.12,0.1515,0.28,0,103
1,"Jan",22,"16",0,6,0,"clear",0.12,0.1364,0.28,0.194,83
1,"Jan",22,"17",0,6,0,"clear",0.12,0.197,0.28,0,67
1,"Jan",22,"18",0,6,0,"clear",0.08,0.0909,0.35,0.194,54
1,"Jan",22,"19",0,6,0,"clear",0.08,0.1061,0.35,0.1343,59
1,"Jan",22,"20",0,6,0,"clear",0.06,0.0758,0.45,0.1642,45
1,"Jan",22,"21",0,6,0,"clear",0.06,0.1061,0.41,0.0896,39
1,"Jan",22,"22",0,6,0,"clear",0.06,0.1515,0.49,0,30
1,"Jan",22,"23",0,6,0,"clear",0.04,0.0758,0.57,0.1045,33
1,"Jan",23,"0",0,0,0,"clear",0.04,0.0758,0.57,0.1045,22
1,"Jan",23,"1",0,0,0,"clear",0.04,0.0758,0.57,0.1045,13
1,"Jan",23,"2",0,0,0,"clear",0.02,0.0606,0.62,0.1343,18
1,"Jan",23,"3",0,0,0,"clear",0.02,0.0606,0.62,0.1343,5
1,"Jan",23,"5",0,0,0,"cloudy/misty",0.04,0.0758,0.57,0.1045,3
1,"Jan",23,"6",0,0,0,"cloudy/misty",0.04,0.0758,0.57,0.1045,1
1,"Jan",23,"7",0,0,0,"clear",0.08,0.1061,0.58,0.1642,2
1,"Jan",23,"8",0,0,0,"clear",0.06,0.0758,0.62,0.1642,19
1,"Jan",23,"9",0,0,0,"clear",0.1,0.0758,0.54,0.3582,28
1,"Jan",23,"10",0,0,0,"clear",0.14,0.1061,0.46,0.3881,58
1,"Jan",23,"11",0,0,0,"clear",0.14,0.1364,0.43,0.2239,99
1,"Jan",23,"12",0,0,0,"clear",0.16,0.1212,0.37,0.4627,116
1,"Jan",23,"13",0,0,0,"clear",0.14,0.1061,0.33,0.3881,87
1,"Jan",23,"14",0,0,0,"clear",0.16,0.1364,0.28,0.3582,110
1,"Jan",23,"15",0,0,0,"clear",0.16,0.1364,0.28,0.3582,77
1,"Jan",23,"16",0,0,0,"clear",0.16,0.1364,0.26,0.3284,65
1,"Jan",23,"17",0,0,0,"clear",0.14,0.1061,0.26,0.3881,55
1,"Jan",23,"18",0,0,0,"clear",0.12,0.1212,0.3,0.2537,49
1,"Jan",23,"19",0,0,0,"clear",0.12,0.1212,0.3,0.2836,50
1,"Jan",23,"20",0,0,0,"clear",0.1,0.1061,0.36,0.2537,35
1,"Jan",23,"21",0,0,0,"clear",0.1,0.1061,0.36,0.194,25
1,"Jan",23,"22",0,0,0,"clear",0.08,0.0909,0.38,0.194,28
1,"Jan",23,"23",0,0,0,"clear",0.06,0.0606,0.41,0.2239,21
1,"Jan",24,"0",0,1,1,"clear",0.06,0.0606,0.41,0.194,7
1,"Jan",24,"1",0,1,1,"clear",0.04,0.0455,0.45,0.194,1
1,"Jan",24,"3",0,1,1,"clear",0.04,0.0303,0.45,0.2537,1
1,"Jan",24,"4",0,1,1,"clear",0.02,0.0606,0.48,0.1343,1
1,"Jan",24,"5",0,1,1,"clear",0.02,0.0606,0.48,0.1343,5
1,"Jan",24,"6",0,1,1,"clear",0.02,0.0758,0.48,0.0896,15
1,"Jan",24,"7",0,1,1,"clear",0.02,0.1212,0.48,0,84
1,"Jan",24,"8",0,1,1,"clear",0.04,0.1364,0.49,0,177
1,"Jan",24,"9",0,1,1,"clear",0.06,0.1515,0.41,0,102
1,"Jan",24,"10",0,1,1,"clear",0.1,0.1364,0.42,0,40
1,"Jan",24,"11",0,1,1,"clear",0.1,0.1212,0.46,0.1343,46
1,"Jan",24,"12",0,1,1,"cloudy/misty",0.12,0.1364,0.42,0.194,63
1,"Jan",24,"13",0,1,1,"cloudy/misty",0.14,0.1364,0.43,0.2239,60
1,"Jan",24,"14",0,1,1,"cloudy/misty",0.14,0.1364,0.46,0.2239,45
1,"Jan",24,"15",0,1,1,"clear",0.16,0.1667,0.4,0.1642,57
1,"Jan",24,"16",0,1,1,"clear",0.16,0.1515,0.47,0.2537,70
1,"Jan",24,"17",0,1,1,"clear",0.14,0.1212,0.5,0.2537,184
1,"Jan",24,"18",0,1,1,"clear",0.14,0.1364,0.59,0.194,153
1,"Jan",24,"19",0,1,1,"clear",0.14,0.1515,0.54,0.1642,106
1,"Jan",24,"20",0,1,1,"clear",0.14,0.1364,0.59,0.194,81
1,"Jan",24,"21",0,1,1,"clear",0.14,0.1515,0.63,0.1642,59
1,"Jan",24,"22",0,1,1,"cloudy/misty",0.14,0.1364,0.63,0.2239,35
1,"Jan",24,"23",0,1,1,"cloudy/misty",0.16,0.1515,0.64,0.2537,24
1,"Jan",25,"0",0,2,1,"cloudy/misty",0.16,0.1364,0.69,0.2836,9
1,"Jan",25,"1",0,2,1,"cloudy/misty",0.16,0.1667,0.69,0.1642,5
1,"Jan",25,"2",0,2,1,"clear",0.16,0.1515,0.69,0.2239,2
1,"Jan",25,"4",0,2,1,"clear",0.14,0.1667,0.74,0.1045,1
1,"Jan",25,"5",0,2,1,"clear",0.14,0.1364,0.74,0.2239,9
1,"Jan",25,"6",0,2,1,"clear",0.16,0.1818,0.74,0.1045,36
1,"Jan",25,"7",0,2,1,"clear",0.16,0.1515,0.74,0.2239,108
1,"Jan",25,"8",0,2,1,"cloudy/misty",0.16,0.1818,0.74,0.1343,238
1,"Jan",25,"9",0,2,1,"cloudy/misty",0.2,0.2273,0.64,0.0896,144
1,"Jan",25,"10",0,2,1,"cloudy/misty",0.22,0.2424,0.6,0.1045,55
1,"Jan",25,"11",0,2,1,"cloudy/misty",0.24,0.2424,0.6,0.1343,61
1,"Jan",25,"12",0,2,1,"cloudy/misty",0.26,0.2879,0.56,0.0896,106
1,"Jan",25,"13",0,2,1,"cloudy/misty",0.26,0.2727,0.56,0.1343,93
1,"Jan",25,"14",0,2,1,"cloudy/misty",0.3,0.3333,0.45,0,68
1,"Jan",25,"15",0,2,1,"cloudy/misty",0.32,0.3485,0.42,0,84
1,"Jan",25,"16",0,2,1,"cloudy/misty",0.32,0.3485,0.42,0,116
1,"Jan",25,"17",0,2,1,"clear",0.3,0.3333,0.45,0,222
1,"Jan",25,"18",0,2,1,"cloudy/misty",0.3,0.3182,0.49,0.0896,225
1,"Jan",25,"19",0,2,1,"cloudy/misty",0.26,0.2576,0.65,0.1642,146
1,"Jan",25,"20",0,2,1,"clear",0.24,0.2273,0.65,0.194,119
1,"Jan",25,"21",0,2,1,"clear",0.24,0.2273,0.65,0.194,45
1,"Jan",25,"22",0,2,1,"clear",0.22,0.2273,0.64,0.1642,53
1,"Jan",25,"23",0,2,1,"cloudy/misty",0.22,0.2273,0.64,0.1642,40
1,"Jan",26,"0",0,3,1,"cloudy/misty",0.22,0.2273,0.69,0.1343,17
1,"Jan",26,"1",0,3,1,"cloudy/misty",0.24,0.2424,0.65,0.1343,5
1,"Jan",26,"2",0,3,1,"light rain/snow",0.22,0.2273,0.69,0.194,10
1,"Jan",26,"5",0,3,1,"light rain/snow",0.2,0.1818,0.86,0.2836,1
1,"Jan",26,"6",0,3,1,"light rain/snow",0.2,0.1818,0.86,0.2836,8
1,"Jan",26,"7",0,3,1,"light rain/snow",0.22,0.2121,0.87,0.2985,30
1,"Jan",26,"8",0,3,1,"light rain/snow",0.22,0.2121,0.87,0.2985,72
1,"Jan",26,"9",0,3,1,"light rain/snow",0.22,0.2121,0.87,0.2985,58
1,"Jan",26,"10",0,3,1,"light rain/snow",0.22,0.2121,0.93,0.2836,28
1,"Jan",26,"11",0,3,1,"light rain/snow",0.22,0.197,0.93,0.3284,41
1,"Jan",26,"12",0,3,1,"light rain/snow",0.22,0.197,0.93,0.3284,48
1,"Jan",26,"13",0,3,1,"light rain/snow",0.22,0.197,0.93,0.3284,47
1,"Jan",26,"14",0,3,1,"light rain/snow",0.22,0.197,0.93,0.3582,36
1,"Jan",26,"15",0,3,1,"light rain/snow",0.22,0.1818,0.93,0.4627,43
1,"Jan",26,"16",0,3,1,"heavy rain/snow",0.22,0.197,0.93,0.3284,36
1,"Jan",26,"17",0,3,1,"light rain/snow",0.2,0.1818,0.93,0.3582,26
1,"Jan",27,"16",0,4,1,"clear",0.22,0.2273,0.55,0.194,24
1,"Jan",27,"17",0,4,1,"clear",0.22,0.2424,0.55,0.1045,84
1,"Jan",27,"18",0,4,1,"clear",0.2,0.2273,0.69,0.0896,104
1,"Jan",27,"19",0,4,1,"clear",0.2,0.2273,0.69,0.0896,79
1,"Jan",27,"20",0,4,1,"clear",0.18,0.2121,0.74,0.0896,59
1,"Jan",27,"21",0,4,1,"clear",0.18,0.2121,0.74,0.0896,38
1,"Jan",27,"22",0,4,1,"clear",0.18,0.2121,0.74,0.0896,27
1,"Jan",27,"23",0,4,1,"clear",0.18,0.197,0.8,0.1642,16
1,"Jan",28,"0",0,5,1,"cloudy/misty",0.2,0.2121,0.75,0.1343,9
1,"Jan",28,"1",0,5,1,"cloudy/misty",0.2,0.2121,0.75,0.1343,3
1,"Jan",28,"2",0,5,1,"cloudy/misty",0.2,0.2121,0.75,0.1642,2
1,"Jan",28,"3",0,5,1,"cloudy/misty",0.2,0.2273,0.75,0.1045,1
1,"Jan",28,"5",0,5,1,"cloudy/misty",0.18,0.2121,0.8,0.1045,4
1,"Jan",28,"6",0,5,1,"cloudy/misty",0.18,0.197,0.8,0.1343,16
1,"Jan",28,"7",0,5,1,"cloudy/misty",0.16,0.197,0.86,0.0896,60
1,"Jan",28,"8",0,5,1,"cloudy/misty",0.16,0.197,0.86,0.0896,157
1,"Jan",28,"9",0,5,1,"light rain/snow",0.18,0.2121,0.86,0.0896,101
1,"Jan",28,"10",0,5,1,"light rain/snow",0.18,0.2121,0.86,0.1045,49
1,"Jan",28,"11",0,5,1,"light rain/snow",0.18,0.2121,0.93,0.1045,30
1,"Jan",28,"12",0,5,1,"light rain/snow",0.18,0.2121,0.93,0.1045,29
1,"Jan",28,"13",0,5,1,"light rain/snow",0.18,0.2121,0.93,0.1045,31
1,"Jan",28,"14",0,5,1,"light rain/snow",0.22,0.2727,0.8,0,38
1,"Jan",28,"15",0,5,1,"cloudy/misty",0.2,0.2576,0.86,0,41
1,"Jan",28,"16",0,5,1,"clear",0.22,0.2727,0.8,0,80
1,"Jan",28,"17",0,5,1,"clear",0.24,0.2424,0.75,0.1343,149
1,"Jan",28,"18",0,5,1,"clear",0.24,0.2273,0.75,0.194,109
1,"Jan",28,"19",0,5,1,"cloudy/misty",0.24,0.2424,0.75,0.1343,89
1,"Jan",28,"20",0,5,1,"cloudy/misty",0.24,0.2273,0.7,0.194,62
1,"Jan",28,"21",0,5,1,"cloudy/misty",0.22,0.2273,0.75,0.1343,58
1,"Jan",28,"22",0,5,1,"clear",0.24,0.2121,0.65,0.3582,26
1,"Jan",28,"23",0,5,1,"clear",0.24,0.2273,0.6,0.2239,23
1,"Jan",29,"0",0,6,0,"clear",0.22,0.197,0.64,0.3582,28
1,"Jan",29,"1",0,6,0,"clear",0.22,0.2273,0.64,0.194,20
1,"Jan",29,"2",0,6,0,"clear",0.22,0.2273,0.64,0.1642,15
1,"Jan",29,"3",0,6,0,"clear",0.2,0.2121,0.64,0.1343,8
1,"Jan",29,"4",0,6,0,"clear",0.16,0.1818,0.69,0.1045,3
1,"Jan",29,"6",0,6,0,"clear",0.16,0.1818,0.64,0.1343,2
1,"Jan",29,"7",0,6,0,"clear",0.16,0.1818,0.59,0.1045,5
1,"Jan",29,"8",0,6,0,"clear",0.18,0.197,0.55,0.1642,34
1,"Jan",29,"9",0,6,0,"clear",0.18,0.2121,0.59,0.0896,34
1,"Jan",29,"10",0,6,0,"cloudy/misty",0.18,0.2121,0.64,0.1045,55
1,"Jan",29,"11",0,6,0,"cloudy/misty",0.18,0.197,0.64,0.1343,64
1,"Jan",29,"12",0,6,0,"cloudy/misty",0.2,0.197,0.59,0.194,78
1,"Jan",29,"13",0,6,0,"cloudy/misty",0.22,0.2273,0.55,0.1642,65
1,"Jan",29,"14",0,6,0,"cloudy/misty",0.22,0.2273,0.6,0.1343,99
1,"Jan",29,"15",0,6,0,"clear",0.22,0.2121,0.69,0.2537,120
1,"Jan",29,"16",0,6,0,"clear",0.24,0.2424,0.6,0.1642,107
1,"Jan",29,"17",0,6,0,"clear",0.24,0.2879,0.6,0,91
1,"Jan",29,"18",0,6,0,"clear",0.22,0.2273,0.69,0.1343,68
1,"Jan",29,"19",0,6,0,"cloudy/misty",0.22,0.2121,0.69,0.2537,58
1,"Jan",29,"20",0,6,0,"clear",0.18,0.2121,0.74,0.0896,43
1,"Jan",29,"21",0,6,0,"clear",0.18,0.2121,0.74,0.0896,36
1,"Jan",29,"22",0,6,0,"clear",0.16,0.197,0.8,0.0896,32
1,"Jan",29,"23",0,6,0,"clear",0.16,0.197,0.8,0.0896,33
